,negative,positive,neutral,total
another flight late,0.6084131986220347,0.0,0.0,0.6084131986220347
heel,0.262823143676883,0.0,0.3455859878720156,0.6084091315488986
destinationdragons ticket,0.0,0.27475195994181306,0.33349035106137487,0.6082423110031879
20min get,0.6082341715599586,0.0,0.0,0.6082341715599586
disappointed today,0.6082293961561143,0.0,0.0,0.6082293961561143
vacation not,0.6082204732980192,0.0,0.0,0.6082204732980192
guy need help,0.6082176588457984,0.0,0.0,0.6082176588457984
board sit,0.6082162249883936,0.0,0.0,0.6082162249883936
hayden steamboat,0.25306818198963166,0.0,0.35510891214217866,0.6081770941318103
flight hayden,0.25306818198963166,0.0,0.35510891214217866,0.6081770941318103
hayden,0.25306818198963166,0.0,0.35510891214217866,0.6081770941318103
flight hayden steamboat,0.25306818198963166,0.0,0.35510891214217866,0.6081770941318103
southwest go,0.0,0.31127484518025716,0.296840450582736,0.6081152957629932
refund but,0.6080531288246096,0.0,0.0,0.6080531288246096
voucher ticket,0.6080497731245358,0.0,0.0,0.6080497731245358
morning try,0.6080467661670697,0.0,0.0,0.6080467661670697
flown airline,0.0,0.6080001488396104,0.0,0.6080001488396104
select passenger,0.6079508185595097,0.0,0.0,0.6079508185595097
get columbus,0.29043026589388027,0.0,0.317422544542585,0.6078528104364653
luggage still,0.6078056113290334,0.0,0.0,0.6078056113290334
preflight,0.6077479046628036,0.0,0.0,0.6077479046628036
claim amp,0.29171725099637325,0.0,0.3159841808532535,0.6077014318496268
off gate,0.6076698922507999,0.0,0.0,0.6076698922507999
suppose call,0.6076004223744933,0.0,0.0,0.6076004223744933
but awful,0.60756689436306,0.0,0.0,0.60756689436306
nyc sfo,0.263197292335246,0.0,0.3443371053598104,0.6075343976950565
jfk sfo,0.0,0.30300292334270196,0.30449654627697753,0.6074994696196795
houston bogota,0.3187580960171542,0.2886449913488045,0.0,0.6074030873659587
1007,0.3187580960171542,0.2886449913488045,0.0,0.6074030873659587
back austin,0.3116184687297107,0.0,0.2956934706421993,0.60731193937191
runway not,0.6072853314370872,0.0,0.0,0.6072853314370872
but flight go,0.6072332669868035,0.0,0.0,0.6072332669868035
rude flight,0.6071430832229783,0.0,0.0,0.6071430832229783
tweet one,0.0,0.3095770512271051,0.29756433359783085,0.607141384824936
top flight,0.29465254050264017,0.31244530760443345,0.0,0.6070978481070737
isues,0.6070666934034032,0.0,0.0,0.6070666934034032
person customer,0.6070440082073222,0.0,0.0,0.6070440082073222
understand weather but,0.6070412148116658,0.0,0.0,0.6070412148116658
danger,0.2969591838369108,0.310081671257585,0.0,0.6070408550944958
two hour call,0.6070050827197235,0.0,0.0,0.6070050827197235
get seat assign,0.3215653508640188,0.2854312720764896,0.0,0.6069966229405084
phoenix today,0.23693508235155636,0.0,0.3699017863694791,0.6068368687210355
departure gate,0.31288005604700253,0.0,0.29392403325243305,0.6068040892994355
told ask,0.6067880924539245,0.0,0.0,0.6067880924539245
hour get home,0.6067414663727575,0.0,0.0,0.6067414663727575
card need,0.0,0.0,0.606720924138719,0.606720924138719
every agent,0.606671697459493,0.0,0.0,0.606671697459493
email still,0.6066541776270913,0.0,0.0,0.6066541776270913
time spent,0.6065054586422083,0.0,0.0,0.6065054586422083
airline ever never,0.6064749566750213,0.0,0.0,0.6064749566750213
but cancelled flightled,0.39173492708754676,0.0,0.21473426285864392,0.6064691899461907
departure cancelled,0.3234763560803047,0.0,0.28294916140366017,0.6064255174839648
receive confirmation,0.273914186859811,0.0,0.3324149261961859,0.6063291130559969
respond inquiry,0.6063256222543127,0.0,0.0,0.6063256222543127
inquiry,0.6063256222543127,0.0,0.0,0.6063256222543127
travel flight,0.2792411252951669,0.0,0.327066507482193,0.60630763277736
exact flight,0.34321383330188304,0.2630609921088656,0.0,0.6062748254107486
take longer,0.6062303060119505,0.0,0.0,0.6062303060119505
hour half late,0.6062028739032733,0.0,0.0,0.6062028739032733
half late flight,0.6062028739032733,0.0,0.0,0.6062028739032733
after departure time,0.6061817986060465,0.0,0.0,0.6061817986060465
ago ca not,0.6061731013882732,0.0,0.0,0.6061731013882732
ago ca,0.6061731013882732,0.0,0.0,0.6061731013882732
not online not,0.6061256358565585,0.0,0.0,0.6061256358565585
flight iad,0.6060868403346213,0.0,0.0,0.6060868403346213
wo not till,0.6060772597655006,0.0,0.0,0.6060772597655006
not till,0.6060772597655006,0.0,0.0,0.6060772597655006
call wait time,0.6060522562574958,0.0,0.0,0.6060522562574958
call wait,0.6060522562574958,0.0,0.0,0.6060522562574958
system busy,0.6060517516399286,0.0,0.0,0.6060517516399286
pull away gate,0.6060420389961745,0.0,0.0,0.6060420389961745
away gate,0.6060420389961745,0.0,0.0,0.6060420389961745
travel next,0.3062936033687387,0.2997084916941833,0.0,0.6060020950629219
get job,0.605998635659514,0.0,0.0,0.605998635659514
snap,0.6059806638833412,0.0,0.0,0.6059806638833412
say time but,0.6059435762287584,0.0,0.0,0.6059435762287584
but plane,0.28783679851938787,0.0,0.31809848708117205,0.60593528560056
cargo door,0.6059118415627295,0.0,0.0,0.6059118415627295
gnv,0.6058526556819356,0.0,0.0,0.6058526556819356
95,0.6058451208468322,0.0,0.0,0.6058451208468322
booking problems process,0.25260717837218055,0.0,0.3532208469347717,0.6058280253069522
problems process,0.25260717837218055,0.0,0.3532208469347717,0.6058280253069522
fly 130,0.6057494123951772,0.0,0.0,0.6057494123951772
fight get,0.6057054859880311,0.0,0.0,0.6057054859880311
airline e_smiley,0.0,0.6056159597691921,0.0,0.6056159597691921
si,0.6055922648641358,0.0,0.0,0.6055922648641358
booking problems last,0.34940946497378716,0.256182428856094,0.0,0.6055918938298812
problems last,0.34940946497378716,0.256182428856094,0.0,0.6055918938298812
amp customer,0.6054906765810709,0.0,0.0,0.6054906765810709
filed,0.3494117473289943,0.25607779226210803,0.0,0.6054895395911024
hold 40 min,0.6053776927402592,0.0,0.0,0.6053776927402592
time leave,0.6053321727316747,0.0,0.0,0.6053321727316747
many others,0.6053300825733223,0.0,0.0,0.6053300825733223
but disappointed,0.6052907905677677,0.0,0.0,0.6052907905677677
time past day,0.605253204261015,0.0,0.0,0.605253204261015
need change reservation,0.0,0.0,0.6052384821321231,0.6052384821321231
never show,0.605181184146627,0.0,0.0,0.605181184146627
flight may,0.6051640666508202,0.0,0.0,0.6051640666508202
told drive,0.6051171147197456,0.0,0.0,0.6051171147197456
newark love,0.0,0.6051048594538052,0.0,0.6051048594538052
newark love fly,0.0,0.6051048594538052,0.0,0.6051048594538052
plan year,0.0,0.6051048594538052,0.0,0.6051048594538052
see new route,0.0,0.6051048594538052,0.0,0.6051048594538052
route plan year,0.0,0.6051048594538052,0.0,0.6051048594538052
guy hope,0.0,0.6051048594538052,0.0,0.6051048594538052
plan year newark,0.0,0.6051048594538052,0.0,0.6051048594538052
fly guy hope,0.0,0.6051048594538052,0.0,0.6051048594538052
new route plan,0.0,0.6051048594538052,0.0,0.6051048594538052
route plan,0.0,0.6051048594538052,0.0,0.6051048594538052
hi want see,0.0,0.6051048594538052,0.0,0.6051048594538052
want see new,0.0,0.6051048594538052,0.0,0.6051048594538052
hi want,0.0,0.6051048594538052,0.0,0.6051048594538052
year newark love,0.0,0.6051048594538052,0.0,0.6051048594538052
year newark,0.0,0.6051048594538052,0.0,0.6051048594538052
hold hour ca,0.29981976607785393,0.0,0.30528169616585743,0.6051014622437114
book dif airline,0.6050901427184164,0.0,0.0,0.6050901427184164
book dif,0.6050901427184164,0.0,0.0,0.6050901427184164
let help,0.31308131953458007,0.0,0.2918376672229607,0.6049189867575407
hr 30,0.6049050640392666,0.0,0.0,0.6049050640392666
wife baby,0.6049030587052988,0.0,0.0,0.6049030587052988
get denver,0.6048756666062717,0.0,0.0,0.6048756666062717
ever dealt,0.6048753314001161,0.0,0.0,0.6048753314001161
airline ever dealt,0.6048753314001161,0.0,0.0,0.6048753314001161
fastest,0.24417954443040407,0.36069242203780005,0.0,0.6048719664682041
sure guy not,0.6048655776415575,0.0,0.0,0.6048655776415575
sure guy,0.6048655776415575,0.0,0.0,0.6048655776415575
sit hr,0.6048430061497032,0.0,0.0,0.6048430061497032
still wo,0.6048394832736308,0.0,0.0,0.6048394832736308
still wo not,0.6048394832736308,0.0,0.0,0.6048394832736308
bag knew,0.6048351708637149,0.0,0.0,0.6048351708637149
need retrain,0.6047350904751903,0.0,0.0,0.6047350904751903
incredibly frustrate,0.6047023541552268,0.0,0.0,0.6047023541552268
one small,0.2682864922099414,0.0,0.3363422702716581,0.6046287624815995
make sure make,0.29280984034879565,0.311775988182763,0.0,0.6045858285315586
departure time flight,0.6045554517967084,0.0,0.0,0.6045554517967084
sizer,0.6045284890640938,0.0,0.0,0.6045284890640938
wait 3hrs,0.6044934365244812,0.0,0.0,0.6044934365244812
charge double,0.6044216533100077,0.0,0.0,0.6044216533100077
1st time fly,0.0,0.33684864578581425,0.2675316724073439,0.6043803181931582
board plane sit,0.6043558955752187,0.0,0.0,0.6043558955752187
ba flight,0.604347455765571,0.0,0.0,0.604347455765571
amp save trip,0.26621243945328343,0.0,0.33810252764816207,0.6043149671014455
amp save,0.26621243945328343,0.0,0.33810252764816207,0.6043149671014455
get ba,0.6042945372159838,0.0,0.0,0.6042945372159838
go work,0.3054604121183115,0.0,0.29879933494081,0.6042597470591216
not family,0.6042247189864958,0.0,0.0,0.6042247189864958
pedro,0.6042078438572613,0.0,0.0,0.6042078438572613
pedro belize,0.6042078438572613,0.0,0.0,0.6042078438572613
san pedro,0.6042078438572613,0.0,0.0,0.6042078438572613
san pedro belize,0.6042078438572613,0.0,0.0,0.6042078438572613
000 point,0.6041952121524587,0.0,0.0,0.6041952121524587
get phily,0.604188121695657,0.0,0.0,0.604188121695657
around amp,0.6041779722786884,0.0,0.0,0.6041779722786884
treat like garbage,0.6040964721493092,0.0,0.0,0.6040964721493092
actually get flight,0.6040859157896078,0.0,0.0,0.6040859157896078
card charge,0.6040645870011487,0.0,0.0,0.6040645870011487
credit card charge,0.6040645870011487,0.0,0.0,0.6040645870011487
already book another,0.29209091261323583,0.0,0.3118162558571699,0.6039071684704057
new 737,0.2789229296329291,0.3249542388120405,0.0,0.6038771684449695
every single one,0.6038494502072462,0.0,0.0,0.6038494502072462
hour after land,0.6038436564229774,0.0,0.0,0.6038436564229774
40pm amp,0.6038073010523566,0.0,0.0,0.6038073010523566
airport dca,0.6037932313675096,0.0,0.0,0.6037932313675096
plus miss,0.6036924055581994,0.0,0.0,0.6036924055581994
flight 12,0.6036598678709529,0.0,0.0,0.6036598678709529
guy run,0.28179793595291386,0.3218508327670726,0.0,0.6036487687199865
frustrate answerthephone,0.6036266700381111,0.0,0.0,0.6036266700381111
answerthephone,0.6036266700381111,0.0,0.0,0.6036266700381111
recommend call,0.6036065719805768,0.0,0.0,0.6036065719805768
plat line,0.6035591652472554,0.0,0.0,0.6035591652472554
exec plat line,0.6035591652472554,0.0,0.0,0.6035591652472554
day call,0.6035578551375123,0.0,0.0,0.6035578551375123
service neveragain,0.6035535723910279,0.0,0.0,0.6035535723910279
customer service neveragain,0.6035535723910279,0.0,0.0,0.6035535723910279
could please help,0.21946742365759533,0.0,0.3840208749002451,0.6034882985578405
100 time,0.29102468226191985,0.31244530760443345,0.0,0.6034699898663534
customer service could,0.31803707220955685,0.2854312720764896,0.0,0.6034683442860465
service could,0.31803707220955685,0.2854312720764896,0.0,0.6034683442860465
c4,0.34321109610628187,0.26025658089554027,0.0,0.6034676770018221
united customer service,0.2879006815188833,0.0,0.31554166166421127,0.6034423431830946
someone email,0.28091905201546924,0.0,0.32247452320519826,0.6033935752206675
got call back,0.6033094071842837,0.0,0.0,0.6033094071842837
less time,0.32656053743291835,0.0,0.27674729292194306,0.6033078303548614
rather empty,0.6032745612852655,0.0,0.0,0.6032745612852655
rather empty seat,0.6032745612852655,0.0,0.0,0.6032745612852655
neded,0.3100272740177818,0.0,0.29324391093594515,0.6032711849537269
flight san juan,0.0,0.0,0.6032663313981927,0.6032663313981927
ord sfo,0.0,0.0,0.6032393504835993,0.6032393504835993
flight airport,0.603220112639635,0.0,0.0,0.603220112639635
delayed gate,0.6032026268068329,0.0,0.0,0.6032026268068329
ice amp,0.0,0.0,0.6031914395483724,0.6031914395483724
120,0.6030851192139386,0.0,0.0,0.6030851192139386
time find new,0.6030613712884414,0.0,0.0,0.6030613712884414
time find,0.6030613712884414,0.0,0.0,0.6030613712884414
flight delayed time,0.6030195456157579,0.0,0.0,0.6030195456157579
not speak,0.6028733286546023,0.0,0.0,0.6028733286546023
ca not speak,0.6028733286546023,0.0,0.0,0.6028733286546023
seem find,0.255373384234931,0.0,0.34746018008516766,0.6028335643200986
arrive early,0.3061178200249943,0.296569154301785,0.0,0.6026869743267793
full fare,0.6025888717077281,0.0,0.0,0.6025888717077281
fee change,0.2618452245896676,0.17036195969846898,0.17036195969846898,0.6025691439866055
but today,0.602504418559277,0.0,0.0,0.602504418559277
come but,0.6024261397747273,0.0,0.0,0.6024261397747273
people luggage,0.6024089515469884,0.0,0.0,0.6024089515469884
fix but,0.6022729992156384,0.0,0.0,0.6022729992156384
amp carry,0.28040126169466695,0.3218508327670726,0.0,0.6022520944617396
spoke one,0.6022126944061789,0.0,0.0,0.6022126944061789
system failure,0.6021765793356646,0.0,0.0,0.6021765793356646
see anything,0.6021665899684181,0.0,0.0,0.6021665899684181
see anything like,0.6021665899684181,0.0,0.0,0.6021665899684181
preparation,0.6021249261356482,0.0,0.0,0.6021249261356482
not accept call,0.6020792397040025,0.0,0.0,0.6020792397040025
line one,0.601995145196903,0.0,0.0,0.601995145196903
line one agent,0.601995145196903,0.0,0.0,0.601995145196903
good bad,0.2741927914517425,0.0,0.32777966071070747,0.60197245216245
amp follow,0.6019713768557808,0.0,0.0,0.6019713768557808
home time,0.6019399105437802,0.0,0.0,0.6019399105437802
get home time,0.6019399105437802,0.0,0.0,0.6019399105437802
23rd,0.27933437978827247,0.0,0.32259480463341694,0.6019291844216894
go purchase,0.3369830886235991,0.0,0.2648992134096715,0.6018823020332706
open seat earlier,0.32285114314853214,0.0,0.27899156965185373,0.6018427128003858
during storm,0.3151701843423189,0.2866686703235884,0.0,0.6018388546659073
ever airline,0.6017632413992349,0.0,0.0,0.6017632413992349
ee_teaseerience ever airline,0.6017632413992349,0.0,0.0,0.6017632413992349
trueblue book,0.0,0.0,0.6017256574327424,0.6017256574327424
last time not,0.601661843191455,0.0,0.0,0.601661843191455
stuck houston,0.6016021726522902,0.0,0.0,0.6016021726522902
flight select,0.6015503540323717,0.0,0.0,0.6015503540323717
told leave,0.6015292289688011,0.0,0.0,0.6015292289688011
sent complaint,0.6015222008060671,0.0,0.0,0.6015222008060671
complaint via,0.2848062432733345,0.31671039950223506,0.0,0.6015166427755696
yet locate,0.6014763184093777,0.0,0.0,0.6014763184093777
not yet locate,0.6014763184093777,0.0,0.0,0.6014763184093777
not anyone,0.6014619021959691,0.0,0.0,0.6014619021959691
food not,0.31451956433233513,0.0,0.2869380073287909,0.601457571661126
weds,0.27808048931800367,0.32334262694379057,0.0,0.6014231162617942
hour 10 minute,0.6013982658421929,0.0,0.0,0.6013982658421929
gate agent plane,0.6013779931859582,0.0,0.0,0.6013779931859582
agent plane,0.6013779931859582,0.0,0.0,0.6013779931859582
reach agent,0.6013527518506361,0.0,0.0,0.6013527518506361
minute would,0.6013315712867751,0.0,0.0,0.6013315712867751
ticket hotel,0.32446820574326796,0.0,0.27684617460595246,0.6013143803492205
albuquerque,0.3493200528188598,0.0,0.25197117472010083,0.6012912275389606
work either,0.27747750557196565,0.0,0.3237846322426729,0.6012621378146386
not work either,0.27747750557196565,0.0,0.3237846322426729,0.6012621378146386
filthyplane,0.6012585686852494,0.0,0.0,0.6012585686852494
flight us3825,0.6012585686852494,0.0,0.0,0.6012585686852494
flight us3825 filthyplane,0.6012585686852494,0.0,0.0,0.6012585686852494
mold,0.6012585686852494,0.0,0.0,0.6012585686852494
mold flight,0.6012585686852494,0.0,0.0,0.6012585686852494
hopeidonotgetsick,0.6012585686852494,0.0,0.0,0.6012585686852494
filthyplane hopeidonotgetsick,0.6012585686852494,0.0,0.0,0.6012585686852494
mold flight us3825,0.6012585686852494,0.0,0.0,0.6012585686852494
us3825,0.6012585686852494,0.0,0.0,0.6012585686852494
us3825 filthyplane,0.6012585686852494,0.0,0.0,0.6012585686852494
us3825 filthyplane hopeidonotgetsick,0.6012585686852494,0.0,0.0,0.6012585686852494
chairman preferred,0.6012339472730732,0.0,0.0,0.6012339472730732
amaze job,0.0,0.6012193200304041,0.0,0.6012193200304041
not work properly,0.6011752718770833,0.0,0.0,0.6011752718770833
work properly,0.6011752718770833,0.0,0.0,0.6011752718770833
horrible attitude,0.6011293002291356,0.0,0.0,0.6011293002291356
after long wait,0.27311106743438385,0.32800120849050485,0.0,0.6011122759248887
bush airport,0.601097796733363,0.0,0.0,0.601097796733363
plane great,0.27482412706948706,0.3262466737533356,0.0,0.6010708008228227
22 hour,0.6010665256954706,0.0,0.0,0.6010665256954706
weather not excuse,0.6010046881341155,0.0,0.0,0.6010046881341155
space seat,0.0,0.32954447851411806,0.2713280417607011,0.6008725202748191
need catch,0.6008180768708524,0.0,0.0,0.6008180768708524
perth,0.28204992004845036,0.0,0.31876691279632374,0.600816832844774
but 25,0.6008139895362223,0.0,0.0,0.6008139895362223
but 25 min,0.6008139895362223,0.0,0.0,0.6008139895362223
snowstorm,0.6008136896573155,0.0,0.0,0.6008136896573155
run connect,0.3215597742797694,0.27924138146653055,0.0,0.6008011557463
give different info,0.6007840513872174,0.0,0.0,0.6007840513872174
different info,0.6007840513872174,0.0,0.0,0.6007840513872174
give different,0.6007840513872174,0.0,0.0,0.6007840513872174
